scalelog_tail1_cap1.0_thr10.0_dual1_w10.0_tau0.3_pen15.0 -- res_tailpenalty_1_taillamcap_1.0_taillamthr_10.0_catlossweight_10.0_cattau_0.3_catpenalty_15.0_res_8_k_views_32
LIO
Mean
f1-f5,2.4062,320.1948,12.081,150.24920000000003,121.2328
f6-f9,1.2419999999999998,1.0398,1.2314,1.3002,1.2033999999999998
f10-f14,1.0684,1.1722,1.3997999999999995,1.456,1.2742
f15-f19,15.775199999999998,2.4522000000000004,4.075200000000001,148.9138,42.80420000000001
f20-f24,12.8686,40.1976,148.0748,1.8526,50.7484
all,6.8984,76.0102,34.7118,63.2318,45.2128
Median
Problem Group,2,3,5,10,all
f1-f5,1.951,2.638,1.639,2.938,2.638
f6-f9,1.0,1.048,1.137,1.201,1.068
f10-f14,1.0,1.0,1.002,1.0,1.0
f15-f19,1.727,2.096,2.232,1.0,1.756
f20-f24,1.607,1.672,1.0,1.0,1.477
all,1.535,1.606,1.052,1.201,1.274
RANDOM
Mean
Problem Group,2,3,5,10,all
f1-f5,2.6172,343.9964,12.911,3.6578,85.3
f6-f9,1.296,1.0754,1.2172,1.291,1.2186
f10-f14,1.0864,1.19,1.1944,1.3592000000000002,1.1996
f15-f19,12.839,2.4672,4.2924,2.0864000000000003,5.3066
f20-f24,7.666799999999999,42.7578,1.3406,1.5044,13.107199999999995
all,5.089,79.5772,4.224200000000001,2.0368,22.2804
Median
Problem Group,2,3,5,10,all
f1-f5,2.742,2.638,1.639,2.938,2.742
f6-f9,1.161,1.062,1.137,1.201,1.068
f10-f14,1.0,1.0,1.002,1.0,1.0
f15-f19,1.542,2.195,2.232,1.0,1.727
f20-f24,1.607,1.672,1.0,1.0,1.477
all,1.535,1.606,1.052,1.201,1.201
LPO
Mean
Problem Group,2,3,5,10,all
f1-f5,2.4732,355.3486,12.1398,4.3536,93.579
f6-f9,17.56675,7155.57225,5321.242249999999,3853.882,4087.066
f10-f14,1.6808,1.4602,1.3081999999999998,2.0134,1.6156
f15-f19,1.6402,442.7748,4.6812,148.57199999999995,149.4174
f20-f24,7.903799999999999,778.5640000000001,294.75699999999995,1.3628,270.6468
all,5.781541666666668,1521.376125,952.0583333333332,674.8765416666666,788.5232500000001
Median
Problem Group,2,3,5,10,all
f1-f5,1.951,2.638,1.639,4.014,2.638
f6-f9,1.081,1.062,1.205,1.201,1.137
f10-f14,1.0,1.0,1.014,1.013,1.0
f15-f19,1.542,2.096,2.379,1.0,1.727
f20-f24,2.703,1.684,1.0,1.0,1.477
all,1.542,1.684,1.137,1.278,1.504

scalelog_tail1_cap1.0_thr5.0_dual1_w5.0_tau0.3_pen5.0 -- res_tailpenalty_1_taillamcap_1.0_taillamthr_5.0_catlossweight_5.0_cattau_0.3_catpenalty_5.0_res_8_k_views_32
LIO
Mean
Problem Group,2,3,5,10,all
f1-f5,3.7358,327.1898,12.018,3.4076,86.58779999999999
f6-f9,1.3258,1.0572,1.2346,1.1966,1.2033999999999998
f10-f14,1.0138,1.085,1.2426,1.3409999999999995,1.1708
f15-f19,6.0182,2.5458,4.437600000000001,2.1386,3.785
f20-f24,160.1584,37.3064,148.15479999999997,1.962,86.8954
all,35.8304,76.86959999999999,34.7584,2.043,37.3754
Median
Problem Group,2,3,5,10,all
f1-f5,1.951,2.638,1.639,2.938,2.422
f6-f9,1.0,1.062,1.137,1.201,1.068
f10-f14,1.0,1.0,1.002,1.0,1.0
f15-f19,1.727,2.096,2.379,1.0,1.756
f20-f24,1.607,1.672,1.0,1.0,1.457
all,1.457,1.606,1.052,1.013,1.161
RANDOM
Mean
Problem Group,2,3,5,10,all
f1-f5,2.4218,392.6204,17.1142,3.645,97.91239999999998
f6-f9,1.2438,1.0386,1.2084,1.3154,1.2012
f10-f14,1.0402,1.2435999999999998,1.3622,1.3424,1.2453999999999998
f15-f19,18.5576,2.4074,4.327,2.0380000000000003,6.902800000000001
f20-f24,9.345199999999998,46.15740000000001,147.9614,1.6442,50.8086
all,6.6396,90.5588,37.0364,2.0606,33.1968
Median
Problem Group,2,3,5,10,all
f1-f5,1.951,2.638,1.639,2.938,2.638
f6-f9,1.161,1.062,1.137,1.201,1.068
f10-f14,1.0,1.0,1.014,1.0,1.0
f15-f19,1.727,2.096,2.232,1.0,1.727
f20-f24,1.607,1.672,1.0,1.0,1.477
all,1.457,1.606,1.052,1.201,1.201
LPO
Mean
Problem Group,2,3,5,10,all
f1-f5,2.5348,320.7692,23.408,444.8988000000001,197.9028
f6-f9,13.35275,4954.229,2386.17325,1652.90225,2251.6645000000003
f10-f14,1.6948,1.7552,1.781,2.2238,1.8638
f15-f19,598.2978,2204.049,4.5902,148.4318,738.8421999999999
f20-f24,1055.953,198.9018,881.7452,2.1382,534.6843999999999
all,347.74220833333334,1393.5121666666666,587.5964583333333,400.0030000000001,682.2135000000001
Median
Problem Group,2,3,5,10,all
f1-f5,1.951,2.638,2.183,4.014,2.656
f6-f9,1.081,1.062,1.274,1.201,1.137
f10-f14,1.0,1.0,1.052,1.355,1.012
f15-f19,1.727,2.195,2.379,1.0,1.989
f20-f24,4.844,1.684,1.0,1.0,1.607
all,1.607,1.925,1.274,1.355,1.55

scalelog_tail1_cap5.0_thr10.0_dual1_w10.0_tau0.3_pen10.0 -- res_tailpenalty_1_taillamcap_5.0_taillamthr_10.0_catlossweight_10.0_cattau_0.3_catpenalty_10.0_res_8_k_views_32
LIO
Mean
Problem Group,2,3,5,10,all
f1-f5,2.25,355.233,11.978,2.9308,93.0982
f6-f9,1.2922,1.0408000000000002,1.3024,1.5978,1.3084
f10-f14,1.3736000000000002,1.4018,1.9836000000000005,2.249,1.752
f15-f19,1.8448,2.7288,4.3172,148.7436,39.4084
f20-f24,6.7116,26.7502,148.2732,2.0776,45.9532
all,2.7528,80.61420000000001,34.9154,32.766400000000004,37.76219999999999
Median
Problem Group,2,3,5,10,all
f1-f5,1.951,2.638,1.639,2.938,2.422
f6-f9,1.0,1.048,1.274,1.201,1.068
f10-f14,1.0,1.0,1.014,1.28,1.0
f15-f19,1.727,2.195,2.232,1.0,1.989
f20-f24,2.703,1.672,1.0,1.477,1.607
all,1.539,1.606,1.137,1.504,1.504
RANDOM
Mean
Problem Group,2,3,5,10,all
f1-f5,2.4524,378.68500000000006,12.874199999999998,3.1234,93.2004
f6-f9,1.222,1.0404,1.2552,1.3312000000000002,1.2150000000000003
f10-f14,1.1256,1.2456000000000005,1.289,1.7852000000000003,1.3544
f15-f19,8.305000000000001,2.5926,4.333,1.9438,4.3894
f20-f24,17.709799999999998,51.5714,2.0856,3.345999999999999,18.401000000000003
all,6.214,88.9702,4.416199999999999,2.4166,25.0002
Median
Problem Group,2,3,5,10,all
f1-f5,1.951,2.638,1.639,2.938,2.638
f6-f9,1.161,1.062,1.137,1.201,1.068
f10-f14,1.0,1.0,1.002,1.013,1.0
f15-f19,1.727,2.195,2.232,1.0,1.989
f20-f24,1.607,1.678,1.0,1.0,1.535
all,1.535,1.672,1.052,1.28,1.455
LPO
Mean
Problem Group,2,3,5,10,all
f1-f5,2.2594000000000003,348.2248,15.763,4.2096,92.6142
f6-f9,1.61175,1.84425,2.08725,3.05525,2.14975
f10-f14,2.2948,2.5414,3.3793999999999995,2.7508,2.7414
f15-f19,20.1536,2.701,4.627599999999999,1.949,7.3578
f20-f24,23.9888,53.8996,1.3552,3.3946,20.6594
all,10.41375,85.17545833333334,5.582291666666666,3.072541666666666,26.06095833333333
Median
Problem Group,2,3,5,10,all
f1-f5,1.951,2.638,1.639,4.014,2.638
f6-f9,1.081,1.062,1.274,1.736,1.137
f10-f14,1.0,1.012,1.788,1.788,1.788
f15-f19,2.074,2.195,2.379,1.0,2.074
f20-f24,7.039,1.678,1.0,1.477,1.607
all,1.727,1.989,1.55,1.513,1.727

scalelog_tail1_cap5.0_thr10.0_dual1_w10.0_tau0.3_pen15.0 -- res_tailpenalty_1_taillamcap_5.0_taillamthr_10.0_catlossweight_10.0_cattau_0.3_catpenalty_15.0_res_8_k_views_32
LIO
Mean
Problem Group,2,3,5,10,all
f1-f5,2.25,355.233,11.9764,2.9814,93.11
f6-f9,1.2079999999999995,1.0724,1.2528,1.3408000000000002,1.2184
f10-f14,1.0832000000000002,1.2548,1.6054,1.9522,1.4738
f15-f19,2.1912,2.851,4.237,2.0374,2.829
f20-f24,5.7822000000000005,35.4812,148.13119999999998,1.9254,47.83
all,2.557,82.43299999999999,34.781600000000005,2.0768,30.462200000000006
Median
Problem Group,2,3,5,10,all
f1-f5,1.951,2.638,1.639,2.938,2.422
f6-f9,1.0,1.048,1.274,1.201,1.068
f10-f14,1.0,1.0,1.014,1.28,1.0
f15-f19,1.727,2.195,2.232,1.0,1.989
f20-f24,1.607,1.672,1.0,1.477,1.535
all,1.457,1.606,1.137,1.355,1.455
RANDOM
Mean
Problem Group,2,3,5,10,all
f1-f5,2.4344,400.0628,12.826600000000004,3.0092000000000003,98.6452
f6-f9,1.2393999999999998,1.0404,1.2542,1.3930000000000002,1.23
f10-f14,1.1082,1.443,1.7315999999999998,2.1686,1.6076
f15-f19,8.338600000000001,2.7604,4.3374,2.0485999999999995,4.4670000000000005
f20-f24,12.2182,47.2252,1.9682,2.7790000000000004,15.756400000000005
all,5.2082,92.3476,4.482600000000001,2.3646000000000003,25.5962
Median
Problem Group,2,3,5,10,all
f1-f5,1.951,2.638,1.639,2.938,2.638
f6-f9,1.161,1.062,1.274,1.201,1.068
f10-f14,1.0,1.0,1.014,1.28,1.0
f15-f19,1.727,2.195,2.232,1.0,1.989
f20-f24,1.607,1.672,1.0,1.477,1.535
all,1.535,1.672,1.137,1.477,1.457
LPO
Mean
Problem Group,2,3,5,10,all
f1-f5,2.2724,355.2408,12.1838,3.8398,93.3846
f6-f9,3.8735,552.06325,1.94875,2.12475,140.00275
f10-f14,1.8316000000000003,2.7936,3.2556,2.7552,2.6588000000000003
f15-f19,18.4376,2.9666,4.760599999999999,2.1624,7.081799999999999
f20-f24,36.595600000000005,51.2712,2.3974,10.4174,25.1704
all,12.965833333333334,177.90058333333334,5.032583333333334,4.3488750000000005,50.06204166666666
Median
Problem Group,2,3,5,10,all
f1-f5,1.951,2.638,1.639,3.727,2.638
f6-f9,1.161,1.062,1.274,1.504,1.181
f10-f14,1.0,1.012,1.052,1.788,1.052
f15-f19,2.074,2.195,2.232,1.0,2.074
f20-f24,2.703,1.672,1.0,1.477,1.607
all,1.607,1.989,1.625,1.513,1.639

scalelog_tail1_cap5.0_thr10.0_dual1_w10.0_tau0.3_pen5.0 -- res_tailpenalty_1_taillamcap_5.0_taillamthr_10.0_catlossweight_10.0_cattau_0.3_catpenalty_5.0_res_8_k_views_32
LIO
Mean
Problem Group,2,3,5,10,all
f1-f5,2.25,355.3194,11.981,2.7608,93.0778
f6-f9,1.2328,1.0566,1.3094,1.6216000000000002,1.305
f10-f14,1.7386,1.7808,2.6222000000000003,2.5628,2.176
f15-f19,2.2562,2.705,4.2918,2.0676,2.83
f20-f24,12.1322,38.7438,1.3334,2.1696,13.594799999999998
all,4.0342,83.20700000000001,4.432199999999999,2.262,23.4842
Median
Problem Group,2,3,5,10,all
f1-f5,1.951,2.638,1.639,2.938,2.422
f6-f9,1.0,1.048,1.274,1.504,1.068
f10-f14,1.0,1.0,1.788,1.788,1.013
f15-f19,1.727,2.195,2.232,1.0,1.989
f20-f24,2.703,1.684,1.0,1.477,1.607
all,1.542,1.672,1.55,1.513,1.55
RANDOM
Mean
Problem Group,2,3,5,10,all
f1-f5,2.4162000000000003,400.0628,12.8268,3.118,98.6678
f6-f9,1.3024,1.0404,1.2996000000000003,1.6136,1.308
f10-f14,1.2373999999999998,1.6387999999999998,1.7616,2.0022,1.6458000000000002
f15-f19,7.931399999999999,2.9892000000000003,4.2704,1.9682,4.3748000000000005
f20-f24,14.1108,53.1662,1.8792,2.5478,17.4868
all,5.524600000000001,93.7382,4.4564,2.2798,25.9828
Median
Problem Group,2,3,5,10,all
f1-f5,1.951,2.638,1.639,2.938,2.638
f6-f9,1.161,1.062,1.137,1.201,1.068
f10-f14,1.0,1.0,1.014,1.28,1.0
f15-f19,1.727,2.195,2.232,1.0,1.989
f20-f24,1.607,1.672,1.0,1.0,1.535
all,1.535,1.672,1.137,1.477,1.477
LPO
Mean
Problem Group,2,3,5,10,all
f1-f5,2.4058,349.5422,12.1696,3.6384,91.9392
f6-f9,11.56475,4954.65025,2570.9667500000005,1653.6785,2297.715
f10-f14,2.2176,2.2652,3.3934,2.704,2.645
f15-f19,8.2072,2.9126000000000003,4.3098,2.0608,4.3726
f20-f24,39.287,51.2712,1175.8988,3385.6518000000005,1163.0272
all,12.785291666666664,910.3565416666668,677.6135416666667,982.707875,645.8658333333333
Median
Problem Group,2,3,5,10,all
f1-f5,1.951,2.638,2.183,2.938,2.422
f6-f9,1.081,1.062,1.55,1.736,1.504
f10-f14,1.0,1.012,1.788,1.788,1.28
f15-f19,1.727,2.195,2.232,1.0,1.989
f20-f24,7.039,1.672,1.0,1.477,1.684
all,1.867,1.989,1.767,1.821,1.821

scalelog_tail1_cap5.0_thr10.0_dual1_w15.0_tau0.3_pen10.0 -- res_tailpenalty_1_taillamcap_5.0_taillamthr_10.0_catlossweight_15.0_cattau_0.3_catpenalty_10.0_res_8_k_views_32
LIO
Mean
Problem Group,2,3,5,10,all
f1-f5,2.25,355.233,11.9776,2.8826,93.0858
f6-f9,1.2056,1.0754,1.2762,1.4728,1.2574
f10-f14,1.0274,1.3162,1.8678,2.322,1.6334
f15-f19,1.8356,2.6802,4.3180000000000005,1.979,2.7032
f20-f24,4.210800000000001,31.6064,1.4584,1.943,9.8048
all,2.1432,81.6036,4.300400000000001,2.1468,22.5482
Median
Problem Group,2,3,5,10,all
f1-f5,1.951,2.638,1.639,2.938,2.335
f6-f9,1.0,1.062,1.274,1.201,1.068
f10-f14,1.0,1.0,1.014,1.28,1.0
f15-f19,1.727,2.195,2.232,1.0,1.989
f20-f24,1.607,1.672,1.0,1.477,1.535
all,1.457,1.606,1.137,1.477,1.457
RANDOM
Mean
Problem Group,2,3,5,10,all
f1-f5,2.441,400.0628,12.8262,3.1166000000000005,98.67620000000002
f6-f9,1.266,1.0402,1.2248,1.5772,1.2696
f10-f14,1.14,1.5948,1.7772,2.0298,1.6296
f15-f19,1.6996000000000002,2.7438,4.393199999999999,2.0426,2.6948
f20-f24,11.1858,43.760200000000005,1.719,1.8314,14.425
all,3.6738,91.912,4.4388,2.1508000000000003,25.023600000000005
Median
Problem Group,2,3,5,10,all
f1-f5,1.951,2.638,1.639,2.938,2.638
f6-f9,1.161,1.062,1.137,1.204,1.068
f10-f14,1.0,1.0,1.014,1.28,1.0
f15-f19,1.727,2.195,2.232,1.0,1.989
f20-f24,1.607,1.672,1.0,1.239,1.535
all,1.535,1.672,1.137,1.477,1.477
LPO
Mean
Problem Group,2,3,5,10,all
f1-f5,2.4424,355.463,12.8028,4.825200000000001,93.8834
f6-f9,1.6305,1.82425,1.959,2.9485,2.0905
f10-f14,2.378,2.5672,3.1318,2.6778,2.6886
f15-f19,21.6198,2.8492,4.3998,2.0772000000000004,7.736400000000001
f20-f24,20.5602,51.508,2.135,5.332400000000001,19.8842
all,10.0635,86.21808333333335,5.007625000000001,3.598208333333332,26.221875
Median
Problem Group,2,3,5,10,all
f1-f5,1.951,2.638,3.79,4.014,2.638
f6-f9,1.081,1.062,1.274,1.504,1.137
f10-f14,1.0,1.012,1.788,1.788,1.355
f15-f19,2.074,2.195,2.232,1.0,2.074
f20-f24,7.039,1.672,1.0,1.477,1.672
all,1.951,2.096,1.767,1.788,1.925

scalelog_tail1_cap5.0_thr10.0_dual1_w15.0_tau0.3_pen15.0 -- res_tailpenalty_1_taillamcap_5.0_taillamthr_10.0_catlossweight_15.0_cattau_0.3_catpenalty_15.0_res_8_k_views_32
LIO
Mean
Problem Group,2,3,5,10,all
f1-f5,2.2534,348.249,11.987199999999998,2.8966000000000003,91.3464
f6-f9,1.2532,1.0788,1.2606,1.5852,1.2944
f10-f14,1.0288,1.3048,1.967,2.3558,1.6642
f15-f19,3.3114,2.932,4.2738,1.9014,3.1046
f20-f24,6.6456,33.5034,1.3042000000000002,1.9656,10.8546
all,2.967,80.5944,4.279000000000001,2.1642,22.501
Median
Problem Group,2,3,5,10,all
f1-f5,1.951,2.638,1.639,2.938,2.411
f6-f9,1.0,1.062,1.205,1.201,1.068
f10-f14,1.0,1.0,1.014,1.355,1.0
f15-f19,1.727,2.195,2.232,1.0,1.989
f20-f24,1.607,1.672,1.0,1.477,1.535
all,1.535,1.606,1.137,1.504,1.477
RANDOM
Mean
Problem Group,2,3,5,10,all
f1-f5,2.631,393.9148,12.844,2.918,97.0088
f6-f9,1.2553999999999998,1.0402,1.2464000000000002,1.6416,1.2954
f10-f14,1.3847999999999998,1.6302,1.8506,2.1012,1.735
f15-f19,2.0886,2.9338,4.350199999999999,2.0632,2.8438
f20-f24,10.6562,41.3172,1.4922,1.9116,13.7168
all,3.5238,90.0402,4.412,2.1524,24.511000000000003
Median
Problem Group,2,3,5,10,all
f1-f5,1.951,2.638,1.639,2.938,2.638
f6-f9,1.161,1.062,1.137,1.356,1.068
f10-f14,1.0,1.0,1.014,1.28,1.0
f15-f19,1.542,2.195,2.232,1.0,1.989
f20-f24,1.607,1.672,1.0,1.477,1.535
all,1.535,1.672,1.137,1.477,1.504
LPO
Mean
Problem Group,2,3,5,10,all
f1-f5,2.3434,348.3324,12.3514,4.5628,91.8976
f6-f9,11.93325,4587.4665,2019.64675,1287.09275,1976.53475
f10-f14,1.8438000000000003,2.6262,3.576,2.7704,2.7038
f15-f19,13.2648,3.3382000000000005,4.6902,1.7904,5.771
f20-f24,19.802200000000003,57.9156,1.6299999999999997,3.491,20.7096
all,9.750166666666669,850.4553333333333,341.2427083333333,217.1435,354.64787500000006
Median
Problem Group,2,3,5,10,all
f1-f5,1.951,2.638,2.183,4.014,2.638
f6-f9,1.161,1.062,1.274,1.736,1.137
f10-f14,1.0,1.012,1.788,1.788,1.355
f15-f19,1.727,2.195,2.232,1.0,1.989
f20-f24,7.039,1.684,1.0,1.477,1.607
all,1.607,2.096,1.625,1.736,1.727

scalelog_tail1_cap5.0_thr10.0_dual1_w15.0_tau0.3_pen5.0 -- res_tailpenalty_1_taillamcap_5.0_taillamthr_10.0_catlossweight_15.0_cattau_0.3_catpenalty_5.0_res_8_k_views_32
LIO
Mean
Problem Group,2,3,5,10,all
f1-f5,2.25,355.2676,11.9786,2.9246,93.1052
f6-f9,1.2744,1.1082,1.2762,1.5502,1.302
f10-f14,1.0414,1.5496,2.1528,2.3694,1.7785999999999995
f15-f19,1.9432000000000005,2.5738,4.254,1.937,2.6770000000000005
f20-f24,11.6668,42.640600000000006,1.3948,2.0746,14.4442
all,3.733400000000001,83.9414,4.333600000000001,2.1972,23.5512
Median
Problem Group,2,3,5,10,all
f1-f5,1.951,2.638,1.639,2.938,2.335
f6-f9,1.081,1.062,1.274,1.504,1.137
f10-f14,1.0,1.0,1.014,1.355,1.0
f15-f19,1.727,2.195,2.232,1.0,1.989
f20-f24,1.607,1.684,1.0,1.477,1.607
all,1.535,1.672,1.137,1.504,1.513
RANDOM
Mean
Problem Group,2,3,5,10,all
f1-f5,2.4196,393.5732,12.8262,3.0660000000000003,96.7992
f6-f9,1.2393999999999998,1.0404,1.2704,1.3822,1.2322
f10-f14,1.1332,1.3956,1.604,2.111,1.5508
f15-f19,2.1286,2.6446,4.285,2.073,2.7546
f20-f24,8.1136,36.1542,160.9922,2.9798,50.968
all,3.0062,88.8122,32.2224,2.3966,31.7386
Median
Problem Group,2,3,5,10,all
f1-f5,1.951,2.638,1.639,2.938,2.638
f6-f9,1.161,1.062,1.274,1.201,1.068
f10-f14,1.0,1.0,1.014,1.28,1.0
f15-f19,1.542,2.195,2.232,1.0,1.881
f20-f24,1.607,1.684,1.0,1.0,1.535
all,1.457,1.672,1.137,1.477,1.457
LPO
Mean
Problem Group,2,3,5,10,all
f1-f5,2.2498,341.216,12.0412,4.1464,89.9134
f6-f9,2.169,1.873,2.193,3.231,2.3665
f10-f14,1.7084,1.9554,2.8548,2.66,2.2946
f15-f19,26.0328,2.613,4.5952,1.6920000000000002,8.732999999999999
f20-f24,29.0212,52.487,2.7714,1043.7584000000002,282.0096
all,12.655708333333331,83.285375,5.003541666666667,219.75866666666664,80.17579166666667
Median
Problem Group,2,3,5,10,all
f1-f5,1.951,2.638,1.639,3.727,2.638
f6-f9,1.597,1.062,1.274,1.736,1.274
f10-f14,1.0,1.012,1.788,1.788,1.014
f15-f19,2.074,2.096,2.379,1.0,2.074
f20-f24,2.703,1.672,1.0,1.0,1.607
all,1.727,1.756,1.55,1.513,1.625

scalelog_tail1_cap5.0_thr10.0_dual1_w5.0_tau0.3_pen10.0 -- res_tailpenalty_1_taillamcap_5.0_taillamthr_10.0_catlossweight_5.0_cattau_0.3_catpenalty_10.0_res_8_k_views_32
LIO
Mean
Problem Group,2,3,5,10,all
f1-f5,2.2744,327.1982,11.9782,3.1076,86.1396
f6-f9,1.2274,1.041,1.2464,1.3164000000000002,1.2078
f10-f14,1.192,1.5244,1.7806000000000002,2.14,1.659
f15-f19,18.2532,2.6508,4.295,2.0696,6.817
f20-f24,17.978,40.318,2.154,6.4990000000000006,16.7374
all,8.4748,77.6092,4.4176,3.0976000000000004,23.3998
Median
Problem Group,2,3,5,10,all
f1-f5,1.951,2.638,1.639,2.938,2.335
f6-f9,1.081,1.048,1.274,1.201,1.068
f10-f14,1.0,1.0,1.014,1.28,1.0
f15-f19,2.074,2.195,2.232,1.0,2.074
f20-f24,2.703,1.684,1.0,1.477,1.607
all,1.542,1.672,1.137,1.355,1.504
RANDOM
Mean
Problem Group,2,3,5,10,all
f1-f5,2.4162000000000003,400.0628,12.8274,3.2746000000000004,98.7206
f6-f9,1.2128,1.0546,1.2312,1.4052,1.2178
f10-f14,1.2456,1.7714,2.2248,2.0287999999999995,1.8242
f15-f19,22.9632,2.6378,4.415799999999999,2.069,8.0666
f20-f24,18.8896,47.3972,1.3708,301.5558,93.4998
all,9.3616,92.7596,4.4472000000000005,66.06219999999999,41.9472
Median
Problem Group,2,3,5,10,all
f1-f5,1.951,2.638,1.639,2.938,2.638
f6-f9,1.161,1.062,1.137,1.201,1.068
f10-f14,1.0,1.0,1.052,1.28,1.0
f15-f19,2.074,2.195,2.232,1.0,2.074
f20-f24,1.607,1.672,1.0,1.0,1.535
all,1.542,1.672,1.137,1.28,1.477
LPO
Mean
Problem Group,2,3,5,10,all
f1-f5,2.2882,348.2618,12.11,3.8094,91.6174
f6-f9,4.029,552.1305000000001,185.33625,186.58825,232.02125
f10-f14,2.2268,2.5192,3.3397999999999994,2.7372,2.7056
f15-f19,18.7672,2.8816,4.7052,2.155,7.1272
f20-f24,35.9592,52.2082,295.02380000000005,10.0294,98.305
all,13.013458333333332,176.57816666666668,96.55162500000002,35.00033333333333,80.28587499999999
Median
Problem Group,2,3,5,10,all
f1-f5,1.951,2.638,1.639,2.938,2.638
f6-f9,1.081,1.062,1.274,1.504,1.201
f10-f14,1.0,1.012,1.788,1.788,1.788
f15-f19,2.074,2.195,2.232,1.0,2.085
f20-f24,7.039,1.672,1.0,1.477,1.607
all,1.951,1.989,1.625,1.513,1.727

scalelog_tail1_cap5.0_thr10.0_dual1_w5.0_tau0.3_pen15.0 -- res_tailpenalty_1_taillamcap_5.0_taillamthr_10.0_catlossweight_5.0_cattau_0.3_catpenalty_15.0_res_8_k_views_32
LIO
Mean
Problem Group,2,3,5,10,all
f1-f5,2.25,355.233,11.976,3.243,93.1756
f6-f9,1.2266,1.0726,1.24,1.2568,1.199
f10-f14,1.2476,1.6998000000000002,1.7022,2.0222,1.6678000000000002
f15-f19,20.2644,2.6062000000000003,4.3446,2.1656,7.3454
f20-f24,163.66799999999998,46.156,1.5936,3.8166,53.8088
all,39.2524,84.6984,4.2932,2.5528,32.699200000000005
Median
Problem Group,2,3,5,10,all
f1-f5,1.951,2.638,1.639,2.938,2.335
f6-f9,1.0,1.048,1.205,1.201,1.068
f10-f14,1.0,1.0,1.014,1.28,1.0
f15-f19,2.074,2.195,2.232,1.0,2.074
f20-f24,2.703,1.672,1.0,1.0,1.535
all,1.542,1.672,1.137,1.28,1.477
RANDOM
Mean
Problem Group,2,3,5,10,all
f1-f5,2.4162000000000003,385.5712,12.825400000000002,3.297,95.3196
f6-f9,1.2398,1.0404,1.2506,1.3628,1.2212
f10-f14,1.284,1.5238,1.7456,1.9394,1.6149999999999998
f15-f19,17.057000000000002,2.6506,4.41,2.0774,6.6214
f20-f24,11.4602,44.3576,1.4436,5.408,15.263599999999997
all,6.696,88.76679999999999,4.3792,2.9424,25.239799999999995
Median
Problem Group,2,3,5,10,all
f1-f5,1.951,2.638,1.639,2.938,2.638
f6-f9,1.161,1.062,1.137,1.201,1.068
f10-f14,1.0,1.0,1.014,1.28,1.0
f15-f19,1.727,2.195,2.232,1.0,2.074
f20-f24,1.607,1.672,1.0,1.0,1.535
all,1.542,1.672,1.137,1.28,1.477
LPO
Mean
Problem Group,2,3,5,10,all
f1-f5,2.3172,355.278,15.763,3.5942000000000007,94.2382
f6-f9,1.6795,184.942,1.8875,552.8280000000001,185.334
f10-f14,1.5836,1.8854,3.2332,2.7696,2.3678000000000003
f15-f19,4.8878,2.6548,4.3064,2.0246,3.4684
f20-f24,24.5524,52.14939999999999,294.7938,11.236,95.6828
all,7.225958333333332,116.65025000000004,66.58466666666666,96.22641666666668,71.67175
Median
Problem Group,2,3,5,10,all
f1-f5,1.951,2.638,1.639,2.938,2.638
f6-f9,1.161,1.062,1.274,1.504,1.137
f10-f14,1.0,1.0,1.788,1.788,1.052
f15-f19,1.727,2.195,2.232,1.0,2.074
f20-f24,4.844,1.684,1.0,1.477,1.672
all,1.597,1.989,1.55,1.513,1.625

scalelog_tail1_cap5.0_thr10.0_dual1_w5.0_tau0.3_pen5.0 -- res_tailpenalty_1_taillamcap_5.0_taillamthr_10.0_catlossweight_5.0_cattau_0.3_catpenalty_5.0_res_8_k_views_32
LIO
Mean
Problem Group,2,3,5,10,all
f1-f5,2.25,355.233,11.977200000000002,3.07,93.1326
f6-f9,1.2266,1.1198,1.2734,1.4338,1.2634
f10-f14,1.2904,1.3416,1.6263999999999998,2.1186,1.5943999999999998
f15-f19,7.2658,2.6976,4.268000000000001,2.0246,4.0638000000000005
f20-f24,7.709799999999999,41.28,148.2156,1.7874,49.7482
all,4.0618,83.63499999999999,34.8138,2.1146000000000003,31.156
Median
Problem Group,2,3,5,10,all
f1-f5,1.951,2.638,1.639,2.938,2.422
f6-f9,1.0,1.048,1.205,1.201,1.068
f10-f14,1.0,1.0,1.014,1.28,1.0
f15-f19,1.727,2.195,2.232,1.0,1.989
f20-f24,1.607,1.672,1.0,1.477,1.535
all,1.535,1.606,1.137,1.477,1.477
RANDOM
Mean
Problem Group,2,3,5,10,all
f1-f5,2.4162000000000003,400.0812,12.8262,2.9694,98.64079999999998
f6-f9,1.2128,1.0398,1.2856,1.499,1.2582
f10-f14,1.3106,1.6902,1.9492,2.15,1.7692
f15-f19,19.7932,2.6658,4.453799999999999,2.0612000000000004,7.4044
f20-f24,14.149200000000002,52.7602,1.9514,3.3554000000000004,17.8444
all,8.2088,93.715,4.5444,2.5076,26.7306
Median
Problem Group,2,3,5,10,all
f1-f5,1.951,2.638,1.639,2.938,2.638
f6-f9,1.161,1.062,1.137,1.201,1.068
f10-f14,1.0,1.0,1.014,1.28,1.0
f15-f19,1.727,2.195,2.232,1.0,2.074
f20-f24,1.607,1.672,1.0,1.0,1.535
all,1.542,1.672,1.137,1.477,1.504
LPO
Mean
Problem Group,2,3,5,10,all
